muni_id,category,date,naicscode,name,avgemp,value
352,MAPC Region,2008-01-01,722,Food Services and Drinking Places,117921,7144
352,MAPC Region,2008-01-01,811,Repair and Maintenance,11479,2268
352,MAPC Region,2008-01-01,812,Personal and Laundry Services,22928,3004
352,MAPC Region,2008-01-01,813,Membership Organizations & Associations,22061,1906
352,MAPC Region,2008-01-01,814,Private Households,12181,9945
352,MAPC Region,2008-01-01,921,"Executive, Legislative, & Gen Government",5396,74
352,MAPC Region,2008-01-01,922,"Justice, Public Order, and Safety Activi",14233,99
352,MAPC Region,2008-01-01,923,Administration of Human Resource Program,134,6
352,MAPC Region,2008-01-01,924,Administration of Environmental Programs,3187,17
352,MAPC Region,2008-01-01,925,Community and Housing Program Admin,1900,8
352,MAPC Region,2008-01-01,926,Administration of Economic Programs,5860,72
352,MAPC Region,2008-01-01,928,National Security & International Affair,814,7
352,MAPC Region,2008-01-01,102,Service-Providing Domain,1645480,90863
352,MAPC Region,2008-01-01,101,Goods-Producing Domain,199051,12108
352,MAPC Region,2008-01-01,111,Crop Production,39,6
352,MAPC Region,2008-01-01,114,"Fishing, Hunting and Trapping",211,94
352,MAPC Region,2008-01-01,115,Agriculture & Forestry Support Activity,75,11
352,MAPC Region,2008-01-01,221,Utilities,4255,56
352,MAPC Region,2008-01-01,236,Construction of Buildings,15773,2522
352,MAPC Region,2008-01-01,238,Specialty Trade Contractors,45746,5614
352,MAPC Region,2008-01-01,237,Heavy and Civil Engineering Construction,7283,339
352,MAPC Region,2008-01-01,311,Food Manufacturing,8884,287
352,MAPC Region,2008-01-01,314,Textile Product Mills,237,24
352,MAPC Region,2008-01-01,315,Apparel Manufacturing,761,15
352,MAPC Region,2008-01-01,316,Leather and Allied Product Manufacturing,91,9
352,MAPC Region,2008-01-01,321,Wood Product Manufacturing,201,8
352,MAPC Region,2008-01-01,322,Paper Manufacturing,675,17
352,MAPC Region,2008-01-01,323,Printing and Related Support Activities,5731,408
352,MAPC Region,2008-01-01,325,Chemical Manufacturing,7528,120
352,MAPC Region,2008-01-01,326,Plastics & Rubber Products Manufacturing,684,23
352,MAPC Region,2008-01-01,327,Nonmetallic Mineral Product Mfg,403,29
352,MAPC Region,2008-01-01,332,Fabricated Metal Product Manufacturing,9046,458
352,MAPC Region,2008-01-01,333,Machinery Manufacturing,5739,125
352,MAPC Region,2008-01-01,334,Computer and Electronic Product Mfg,28613,354
352,MAPC Region,2008-01-01,335,Electrical Equipment and Appliances,1837,39
352,MAPC Region,2008-01-01,336,Transportation Equipment Manufacturing,809,12
352,MAPC Region,2008-01-01,337,Furniture and Related Product Mfg,732,73
352,MAPC Region,2008-01-01,339,Miscellaneous Manufacturing,4016,189
352,MAPC Region,2008-01-01,423,"Merchant Wholesalers, Durable Goods",36788,2236
352,MAPC Region,2008-01-01,424,"Merchant Wholesalers, Nondurable Goods",22344,1047
352,MAPC Region,2008-01-01,425,Electronic Markets and Agents/Brokers,10629,2561
352,MAPC Region,2008-01-01,441,Motor Vehicle and Parts Dealers,15225,739
352,MAPC Region,2008-01-01,442,Furniture and Home Furnishings Stores,6523,605
352,MAPC Region,2008-01-01,443,Electronics and Appliance Stores,6502,459
352,MAPC Region,2008-01-01,444,Building Material & Garden Supply Stores,8930,545
352,MAPC Region,2008-01-01,445,Food and Beverage Stores,42816,2178
352,MAPC Region,2008-01-01,446,Health and Personal Care Stores,13459,951
352,MAPC Region,2008-01-01,447,Gasoline Stations,4142,793
352,MAPC Region,2008-01-01,448,Clothing and Clothing Accessories Stores,25630,1800
352,MAPC Region,2008-01-01,451,Sporting Goods/Hobby/Book/Music Stores,8863,675
352,MAPC Region,2008-01-01,517,Telecommunications,10466,457
352,MAPC Region,2008-01-01,452,General Merchandise Stores,14795,203
352,MAPC Region,2008-01-01,453,Miscellaneous Store Retailers,9589,1233
352,MAPC Region,2008-01-01,454,Nonstore Retailers,4666,419
352,MAPC Region,2008-01-01,481,Air Transportation,7102,43
352,MAPC Region,2008-01-01,487,Scenic and Sightseeing Transportation,967,28
352,MAPC Region,2008-01-01,484,Truck Transportation,5033,430
352,MAPC Region,2008-01-01,485,Transit and Ground Passenger Transport,12313,274
352,MAPC Region,2008-01-01,488,Support Activities for Transportation,5216,320
352,MAPC Region,2008-01-01,492,Couriers and Messengers,2714,98
352,MAPC Region,2008-01-01,493,Warehousing and Storage,654,23
352,MAPC Region,2008-01-01,511,Publishing Industries,26313,787
352,MAPC Region,2008-01-01,512,Motion Picture & Sound Recording Ind,1931,217
352,MAPC Region,2008-01-01,515,Broadcasting (except Internet),3233,52
352,MAPC Region,2008-01-01,518,"ISPs, Search Portals, & Data Processing",3595,130
352,MAPC Region,2008-01-01,519,Other Information Services,6022,257
352,MAPC Region,2008-01-01,522,Credit Intermediation & Related Activity,35538,1821
352,MAPC Region,2008-01-01,523,Financial Investment & Related Activity,41123,1806
352,MAPC Region,2008-01-01,524,Insurance Carriers & Related Activities,40605,1731
352,MAPC Region,2008-01-01,525,"Funds, Trusts & Other Financial Vehicles",1272,83
352,MAPC Region,2008-01-01,531,Real Estate,21239,2962
352,MAPC Region,2008-01-01,532,Rental and Leasing Services,5650,519
352,MAPC Region,2008-01-01,541,Professional and Technical Services,196599,16080
352,MAPC Region,2008-01-01,551,Management of Companies and Enterprises,37370,554
352,MAPC Region,2008-01-01,561,Administrative and Support Services,99437,5159
352,MAPC Region,2008-01-01,562,Waste Management and Remediation Service,2523,162
352,MAPC Region,2008-01-01,611,Educational Services,146826,1352
352,MAPC Region,2007-01-01,624,Social Assistance,36496,1796
352,MAPC Region,2007-01-01,622,Hospitals,84136,52
352,MAPC Region,2007-01-01,621,Ambulatory Health Care Services,71886,5478
352,MAPC Region,2007-01-01,623,Nursing and Residential Care Facilities,36627,789
352,MAPC Region,2007-01-01,711,Performing Arts and Spectator Sports,5442,328
352,MAPC Region,2007-01-01,712,"Museums, Parks and Historical Sites",2946,61
352,MAPC Region,2007-01-01,713,"Amusement, Gambling & Recreation Ind",17578,952
352,MAPC Region,2007-01-01,721,Accommodation,19551,306
352,MAPC Region,2007-01-01,722,Food Services and Drinking Places,115552,7062
352,MAPC Region,2007-01-01,811,Repair and Maintenance,11840,2307
352,MAPC Region,2007-01-01,812,Personal and Laundry Services,22198,2987
352,MAPC Region,2007-01-01,813,Membership Organizations & Associations,21138,1875
352,MAPC Region,2007-01-01,814,Private Households,10292,8400
352,MAPC Region,2007-01-01,921,"Executive, Legislative, & Gen Government",5411,76
352,MAPC Region,2007-01-01,922,"Justice, Public Order, and Safety Activi",13665,94
352,MAPC Region,2007-01-01,926,Administration of Economic Programs,5595,66
352,MAPC Region,2007-01-01,923,Administration of Human Resource Program,135,6
352,MAPC Region,2007-01-01,924,Administration of Environmental Programs,3223,19
352,MAPC Region,2007-01-01,925,Community and Housing Program Admin,1888,8
352,MAPC Region,2007-01-01,928,National Security & International Affair,805,7
352,MAPC Region,2007-01-01,102,Service-Providing Domain,1624987,88983
352,MAPC Region,2007-01-01,101,Goods-Producing Domain,205269,12487
352,MAPC Region,2007-01-01,111,Crop Production,62,9
352,MAPC Region,2007-01-01,114,"Fishing, Hunting and Trapping",209,98
352,MAPC Region,2007-01-01,115,Agriculture & Forestry Support Activity,57,10
352,MAPC Region,2007-01-01,221,Utilities,4126,60
352,MAPC Region,2007-01-01,236,Construction of Buildings,16129,2639
352,MAPC Region,2007-01-01,238,Specialty Trade Contractors,46835,5747
352,MAPC Region,2007-01-01,237,Heavy and Civil Engineering Construction,7745,362
352,MAPC Region,2007-01-01,311,Food Manufacturing,9398,293
352,MAPC Region,2007-01-01,314,Textile Product Mills,238,24
352,MAPC Region,2007-01-01,315,Apparel Manufacturing,725,15
352,MAPC Region,2007-01-01,316,Leather and Allied Product Manufacturing,66,6
352,MAPC Region,2007-01-01,321,Wood Product Manufacturing,290,8
352,MAPC Region,2007-01-01,322,Paper Manufacturing,866,20
352,MAPC Region,2007-01-01,323,Printing and Related Support Activities,6019,429
352,MAPC Region,2007-01-01,325,Chemical Manufacturing,7121,129
352,MAPC Region,2007-01-01,326,Plastics & Rubber Products Manufacturing,668,24
352,MAPC Region,2007-01-01,327,Nonmetallic Mineral Product Mfg,346,31
352,MAPC Region,2007-01-01,332,Fabricated Metal Product Manufacturing,9227,468
352,MAPC Region,2007-01-01,333,Machinery Manufacturing,6368,119
352,MAPC Region,2007-01-01,334,Computer and Electronic Product Mfg,28150,357
352,MAPC Region,2007-01-01,335,Electrical Equipment and Appliances,1790,40
352,MAPC Region,2007-01-01,336,Transportation Equipment Manufacturing,855,15
352,MAPC Region,2007-01-01,337,Furniture and Related Product Mfg,897,82
352,MAPC Region,2007-01-01,339,Miscellaneous Manufacturing,4087,190
352,MAPC Region,2007-01-01,423,"Merchant Wholesalers, Durable Goods",38172,2285
352,MAPC Region,2007-01-01,424,"Merchant Wholesalers, Nondurable Goods",22258,1044
352,MAPC Region,2007-01-01,425,Electronic Markets and Agents/Brokers,10300,2603
352,MAPC Region,2007-01-01,441,Motor Vehicle and Parts Dealers,15637,761
352,MAPC Region,2007-01-01,442,Furniture and Home Furnishings Stores,6334,640
352,MAPC Region,2007-01-01,443,Electronics and Appliance Stores,6880,522
352,MAPC Region,2007-01-01,444,Building Material & Garden Supply Stores,9343,559
352,MAPC Region,2007-01-01,445,Food and Beverage Stores,41089,2157
352,MAPC Region,2007-01-01,446,Health and Personal Care Stores,13349,822
352,MAPC Region,2007-01-01,447,Gasoline Stations,4336,798
352,MAPC Region,2007-01-01,448,Clothing and Clothing Accessories Stores,24365,1779
352,MAPC Region,2007-01-01,451,Sporting Goods/Hobby/Book/Music Stores,9314,700
352,MAPC Region,2007-01-01,452,General Merchandise Stores,14726,193
352,MAPC Region,2007-01-01,453,Miscellaneous Store Retailers,9455,1255
352,MAPC Region,2007-01-01,454,Nonstore Retailers,4348,410
352,MAPC Region,2007-01-01,481,Air Transportation,7013,49
352,MAPC Region,2007-01-01,483,Water Transportation,12,4
352,MAPC Region,2007-01-01,484,Truck Transportation,5243,450
352,MAPC Region,2007-01-01,487,Scenic and Sightseeing Transportation,834,26
352,MAPC Region,2007-01-01,485,Transit and Ground Passenger Transport,4064,214
352,MAPC Region,2007-01-01,517,Telecommunications,10084,382
352,MAPC Region,2007-01-01,488,Support Activities for Transportation,5434,307
352,MAPC Region,2007-01-01,492,Couriers and Messengers,2672,102
352,MAPC Region,2007-01-01,493,Warehousing and Storage,1495,45
352,MAPC Region,2007-01-01,511,Publishing Industries,25934,764
352,MAPC Region,2007-01-01,512,Motion Picture & Sound Recording Ind,1611,208
352,MAPC Region,2007-01-01,515,Broadcasting (except Internet),2975,42
352,MAPC Region,2007-01-01,518,"ISPs, Search Portals, & Data Processing",4214,118
352,MAPC Region,2007-01-01,519,Other Information Services,5641,245
352,MAPC Region,2007-01-01,522,Credit Intermediation & Related Activity,36305,1860
352,MAPC Region,2007-01-01,523,Financial Investment & Related Activity,41491,1725
352,MAPC Region,2007-01-01,524,Insurance Carriers & Related Activities,42002,1776
352,MAPC Region,2007-01-01,525,"Funds, Trusts & Other Financial Vehicles",1536,78
352,MAPC Region,2007-01-01,531,Real Estate,21230,3046
352,MAPC Region,2007-01-01,532,Rental and Leasing Services,6058,580
352,MAPC Region,2007-01-01,541,Professional and Technical Services,186102,15844
352,MAPC Region,2007-01-01,551,Management of Companies and Enterprises,36659,537
352,MAPC Region,2007-01-01,561,Administrative and Support Services,102015,5078
352,MAPC Region,2007-01-01,562,Waste Management and Remediation Service,2935,173
352,MAPC Region,2007-01-01,611,Educational Services,144947,1288
352,MAPC Region,2006-01-01,622,Hospitals,79521,53
352,MAPC Region,2006-01-01,624,Social Assistance,35017,1791
352,MAPC Region,2006-01-01,623,Nursing and Residential Care Facilities,36825,789
352,MAPC Region,2006-01-01,711,Performing Arts and Spectator Sports,4704,298
352,MAPC Region,2006-01-01,712,"Museums, Parks and Historical Sites",2855,62
352,MAPC Region,2006-01-01,713,"Amusement, Gambling & Recreation Ind",16913,918
352,MAPC Region,2006-01-01,721,Accommodation,18930,296
352,MAPC Region,2006-01-01,722,Food Services and Drinking Places,112152,6919
352,MAPC Region,2006-01-01,811,Repair and Maintenance,12100,2327
352,MAPC Region,2006-01-01,812,Personal and Laundry Services,21625,2961
352,MAPC Region,2006-01-01,813,Membership Organizations & Associations,20422,1850
352,MAPC Region,2006-01-01,814,Private Households,8984,7243
352,MAPC Region,2006-01-01,921,"Executive, Legislative, & Gen Government",5402,78
352,MAPC Region,2006-01-01,922,"Justice, Public Order, and Safety Activi",13533,95
352,MAPC Region,2006-01-01,923,Administration of Human Resource Program,147,6
352,MAPC Region,2006-01-01,924,Administration of Environmental Programs,3355,12
352,MAPC Region,2006-01-01,926,Administration of Economic Programs,5614,63
352,MAPC Region,2006-01-01,925,Community and Housing Program Admin,1893,9
352,MAPC Region,2006-01-01,928,National Security & International Affair,2170,10
352,MAPC Region,2006-01-01,313,Textile Mills,93,6
352,MAPC Region,2006-01-01,102,Service-Providing Domain,1590244,87206
352,MAPC Region,2006-01-01,101,Goods-Producing Domain,202668,12617
352,MAPC Region,2006-01-01,111,Crop Production,59,9
352,MAPC Region,2006-01-01,114,"Fishing, Hunting and Trapping",264,113
352,MAPC Region,2006-01-01,115,Agriculture & Forestry Support Activity,41,10
352,MAPC Region,2006-01-01,212,Mining (except Oil and Gas),35,3
352,MAPC Region,2006-01-01,221,Utilities,4043,53
352,MAPC Region,2006-01-01,236,Construction of Buildings,16732,2684
352,MAPC Region,2006-01-01,237,Heavy and Civil Engineering Construction,8022,351
352,MAPC Region,2006-01-01,238,Specialty Trade Contractors,47204,5778
352,MAPC Region,2006-01-01,621,Ambulatory Health Care Services,69093,5421
352,MAPC Region,2006-01-01,311,Food Manufacturing,9374,295
352,MAPC Region,2006-01-01,314,Textile Product Mills,160,23
352,MAPC Region,2006-01-01,315,Apparel Manufacturing,696,16
352,MAPC Region,2006-01-01,316,Leather and Allied Product Manufacturing,189,7
352,MAPC Region,2006-01-01,321,Wood Product Manufacturing,505,20
352,MAPC Region,2006-01-01,322,Paper Manufacturing,993,20
352,MAPC Region,2006-01-01,323,Printing and Related Support Activities,6432,461
352,MAPC Region,2006-01-01,325,Chemical Manufacturing,6836,119
352,MAPC Region,2006-01-01,326,Plastics & Rubber Products Manufacturing,821,27
352,MAPC Region,2006-01-01,327,Nonmetallic Mineral Product Mfg,366,34
352,MAPC Region,2006-01-01,332,Fabricated Metal Product Manufacturing,9300,473
352,MAPC Region,2006-01-01,333,Machinery Manufacturing,5476,105
352,MAPC Region,2006-01-01,334,Computer and Electronic Product Mfg,28235,361
352,MAPC Region,2006-01-01,335,Electrical Equipment and Appliances,2065,38
352,MAPC Region,2006-01-01,336,Transportation Equipment Manufacturing,875,13
352,MAPC Region,2006-01-01,337,Furniture and Related Product Mfg,807,84
352,MAPC Region,2006-01-01,339,Miscellaneous Manufacturing,4296,214
352,MAPC Region,2006-01-01,423,"Merchant Wholesalers, Durable Goods",38386,2273
352,MAPC Region,2006-01-01,424,"Merchant Wholesalers, Nondurable Goods",21944,1047
352,MAPC Region,2006-01-01,425,Electronic Markets and Agents/Brokers,10056,2639
352,MAPC Region,2006-01-01,441,Motor Vehicle and Parts Dealers,16198,769
352,MAPC Region,2006-01-01,442,Furniture and Home Furnishings Stores,6876,643
352,MAPC Region,2006-01-01,444,Building Material & Garden Supply Stores,9982,552
352,MAPC Region,2006-01-01,443,Electronics and Appliance Stores,7264,536
352,MAPC Region,2006-01-01,445,Food and Beverage Stores,40842,2166
352,MAPC Region,2006-01-01,446,Health and Personal Care Stores,13125,818
352,MAPC Region,2006-01-01,447,Gasoline Stations,4347,787
352,MAPC Region,2006-01-01,448,Clothing and Clothing Accessories Stores,23520,1745
352,MAPC Region,2006-01-01,451,Sporting Goods/Hobby/Book/Music Stores,9309,720
352,MAPC Region,2006-01-01,452,General Merchandise Stores,15183,174
352,MAPC Region,2006-01-01,453,Miscellaneous Store Retailers,9854,1276
352,MAPC Region,2006-01-01,454,Nonstore Retailers,4030,403
352,MAPC Region,2006-01-01,481,Air Transportation,6933,47
352,MAPC Region,2006-01-01,483,Water Transportation,17,3
352,MAPC Region,2006-01-01,484,Truck Transportation,5300,454
352,MAPC Region,2006-01-01,485,Transit and Ground Passenger Transport,3300,192
352,MAPC Region,2006-01-01,487,Scenic and Sightseeing Transportation,788,20
352,MAPC Region,2006-01-01,488,Support Activities for Transportation,5454,298
352,MAPC Region,2006-01-01,492,Couriers and Messengers,2376,94
352,MAPC Region,2006-01-01,493,Warehousing and Storage,1664,52
352,MAPC Region,2006-01-01,517,Telecommunications,9580,338
352,MAPC Region,2006-01-01,511,Publishing Industries,28048,842
352,MAPC Region,2006-01-01,512,Motion Picture & Sound Recording Ind,1506,206
352,MAPC Region,2006-01-01,515,Broadcasting (except Internet),3256,45
352,MAPC Region,2006-01-01,516,Internet Publishing and Broadcasting,1526,100
352,MAPC Region,2006-01-01,518,"ISPs, Search Portals, & Data Processing",6715,199
352,MAPC Region,2006-01-01,519,Other Information Services,1385,38
352,MAPC Region,2006-01-01,522,Credit Intermediation & Related Activity,35058,1829
352,MAPC Region,2006-01-01,524,Insurance Carriers & Related Activities,41726,1792
352,MAPC Region,2006-01-01,523,Financial Investment & Related Activity,38994,1619
352,MAPC Region,2006-01-01,525,"Funds, Trusts & Other Financial Vehicles",2168,78
352,MAPC Region,2006-01-01,531,Real Estate,21304,2982
352,MAPC Region,2006-01-01,532,Rental and Leasing Services,6325,624
352,MAPC Region,2006-01-01,533,"Lessors, Nonfinancial Intangible Assets",19,3
352,MAPC Region,2006-01-01,541,Professional and Technical Services,180928,15803
352,MAPC Region,2006-01-01,551,Management of Companies and Enterprises,35645,514
352,MAPC Region,2006-01-01,561,Administrative and Support Services,97903,4955
352,MAPC Region,2006-01-01,562,Waste Management and Remediation Service,2562,156
352,MAPC Region,2006-01-01,611,Educational Services,143913,1320
352,MAPC Region,2005-01-01,721,Accommodation,18331,288
352,MAPC Region,2005-01-01,622,Hospitals,77155,55
352,MAPC Region,2005-01-01,624,Social Assistance,34288,1761
352,MAPC Region,2005-01-01,623,Nursing and Residential Care Facilities,36645,791
352,MAPC Region,2005-01-01,712,"Museums, Parks and Historical Sites",2759,60
352,MAPC Region,2005-01-01,711,Performing Arts and Spectator Sports,3869,322
352,MAPC Region,2005-01-01,713,"Amusement, Gambling & Recreation Ind",16624,926
352,MAPC Region,2005-01-01,722,Food Services and Drinking Places,110694,6947
352,MAPC Region,2005-01-01,811,Repair and Maintenance,12360,2387
352,MAPC Region,2005-01-01,812,Personal and Laundry Services,21341,3046
352,MAPC Region,2005-01-01,813,Membership Organizations & Associations,19551,1826
352,MAPC Region,2005-01-01,814,Private Households,8471,6728
352,MAPC Region,2005-01-01,921,"Executive, Legislative, & Gen Government",5391,78
352,MAPC Region,2005-01-01,922,"Justice, Public Order, and Safety Activi",13383,94
352,MAPC Region,2005-01-01,923,Administration of Human Resource Program,169,6
352,MAPC Region,2005-01-01,924,Administration of Environmental Programs,3293,14
352,MAPC Region,2005-01-01,925,Community and Housing Program Admin,1937,8
352,MAPC Region,2005-01-01,926,Administration of Economic Programs,5634,55
352,MAPC Region,2005-01-01,928,National Security & International Affair,828,8
352,MAPC Region,2005-01-01,313,Textile Mills,127,10
352,MAPC Region,2005-01-01,101,Goods-Producing Domain,205380,12742
352,MAPC Region,2005-01-01,102,Service-Providing Domain,1562243,87157
352,MAPC Region,2005-01-01,212,Mining (except Oil and Gas),35,3
352,MAPC Region,2005-01-01,111,Crop Production,70,9
352,MAPC Region,2005-01-01,114,"Fishing, Hunting and Trapping",291,116
352,MAPC Region,2005-01-01,115,Agriculture & Forestry Support Activity,66,13
352,MAPC Region,2005-01-01,221,Utilities,3746,45
352,MAPC Region,2005-01-01,236,Construction of Buildings,17260,2782
352,MAPC Region,2005-01-01,237,Heavy and Civil Engineering Construction,8111,319
352,MAPC Region,2005-01-01,238,Specialty Trade Contractors,45938,5699
352,MAPC Region,2005-01-01,311,Food Manufacturing,9289,317
352,MAPC Region,2005-01-01,314,Textile Product Mills,196,26
352,MAPC Region,2005-01-01,315,Apparel Manufacturing,769,19
352,MAPC Region,2005-01-01,316,Leather and Allied Product Manufacturing,300,8
352,MAPC Region,2005-01-01,321,Wood Product Manufacturing,475,19
352,MAPC Region,2005-01-01,322,Paper Manufacturing,1093,21
352,MAPC Region,2005-01-01,323,Printing and Related Support Activities,6559,465
352,MAPC Region,2005-01-01,324,Petroleum & Coal Products Manufacturing,204,3
352,MAPC Region,2005-01-01,325,Chemical Manufacturing,7081,116
352,MAPC Region,2005-01-01,326,Plastics & Rubber Products Manufacturing,1268,32
352,MAPC Region,2005-01-01,327,Nonmetallic Mineral Product Mfg,401,30
352,MAPC Region,2005-01-01,332,Fabricated Metal Product Manufacturing,9490,497
352,MAPC Region,2005-01-01,333,Machinery Manufacturing,6086,122
352,MAPC Region,2005-01-01,334,Computer and Electronic Product Mfg,30002,369
352,MAPC Region,2005-01-01,335,Electrical Equipment and Appliances,1914,41
352,MAPC Region,2005-01-01,336,Transportation Equipment Manufacturing,906,14
352,MAPC Region,2005-01-01,337,Furniture and Related Product Mfg,1097,107
352,MAPC Region,2005-01-01,339,Miscellaneous Manufacturing,4840,246
352,MAPC Region,2005-01-01,423,"Merchant Wholesalers, Durable Goods",36516,2268
352,MAPC Region,2005-01-01,424,"Merchant Wholesalers, Nondurable Goods",20796,1093
352,MAPC Region,2005-01-01,425,Electronic Markets and Agents/Brokers,9089,2661
352,MAPC Region,2005-01-01,441,Motor Vehicle and Parts Dealers,17129,795
352,MAPC Region,2005-01-01,442,Furniture and Home Furnishings Stores,6963,650
352,MAPC Region,2005-01-01,443,Electronics and Appliance Stores,7076,586
352,MAPC Region,2005-01-01,444,Building Material & Garden Supply Stores,10100,566
352,MAPC Region,2005-01-01,445,Food and Beverage Stores,40653,2147
352,MAPC Region,2005-01-01,446,Health and Personal Care Stores,13072,815
352,MAPC Region,2005-01-01,447,Gasoline Stations,4400,825
352,MAPC Region,2005-01-01,448,Clothing and Clothing Accessories Stores,23972,1728
352,MAPC Region,2005-01-01,451,Sporting Goods/Hobby/Book/Music Stores,9257,737
352,MAPC Region,2005-01-01,452,General Merchandise Stores,16008,159
352,MAPC Region,2005-01-01,621,Ambulatory Health Care Services,65492,5408
352,MAPC Region,2005-01-01,453,Miscellaneous Store Retailers,10154,1322
352,MAPC Region,2005-01-01,454,Nonstore Retailers,3929,395
352,MAPC Region,2005-01-01,481,Air Transportation,7644,59
352,MAPC Region,2005-01-01,483,Water Transportation,23,3
352,MAPC Region,2005-01-01,484,Truck Transportation,5379,497
352,MAPC Region,2005-01-01,485,Transit and Ground Passenger Transport,3599,208
352,MAPC Region,2005-01-01,487,Scenic and Sightseeing Transportation,790,21
352,MAPC Region,2005-01-01,488,Support Activities for Transportation,5299,296
352,MAPC Region,2005-01-01,492,Couriers and Messengers,2630,115
352,MAPC Region,2005-01-01,493,Warehousing and Storage,2162,53
352,MAPC Region,2005-01-01,511,Publishing Industries,27183,888
352,MAPC Region,2005-01-01,512,Motion Picture & Sound Recording Ind,1478,209
352,MAPC Region,2005-01-01,517,Telecommunications,9223,352
352,MAPC Region,2005-01-01,515,Broadcasting (except Internet),3262,49
352,MAPC Region,2005-01-01,516,Internet Publishing and Broadcasting,1146,74
352,MAPC Region,2005-01-01,531,Real Estate,21503,2991
352,MAPC Region,2005-01-01,518,"ISPs, Search Portals, & Data Processing",6702,193
352,MAPC Region,2005-01-01,519,Other Information Services,1424,36
352,MAPC Region,2005-01-01,522,Credit Intermediation & Related Activity,34717,1794
352,MAPC Region,2005-01-01,523,Financial Investment & Related Activity,37328,1571
352,MAPC Region,2005-01-01,524,Insurance Carriers & Related Activities,38224,1783
352,MAPC Region,2005-01-01,525,"Funds, Trusts & Other Financial Vehicles",2047,73
352,MAPC Region,2005-01-01,532,Rental and Leasing Services,6691,652
352,MAPC Region,2005-01-01,541,Professional and Technical Services,173140,15721
352,MAPC Region,2005-01-01,551,Management of Companies and Enterprises,38846,528
352,MAPC Region,2005-01-01,562,Waste Management and Remediation Service,2326,156
352,MAPC Region,2005-01-01,561,Administrative and Support Services,94778,5011
352,MAPC Region,2005-01-01,611,Educational Services,136940,1271
352,MAPC Region,2004-01-01,622,Hospitals,75547,56
352,MAPC Region,2004-01-01,623,Nursing and Residential Care Facilities,36027,779
352,MAPC Region,2004-01-01,624,Social Assistance,33192,1758
352,MAPC Region,2004-01-01,721,Accommodation,17589,287
352,MAPC Region,2004-01-01,711,Performing Arts and Spectator Sports,3811,313
352,MAPC Region,2004-01-01,712,"Museums, Parks and Historical Sites",2777,61
352,MAPC Region,2004-01-01,713,"Amusement, Gambling & Recreation Ind",17042,931
352,MAPC Region,2004-01-01,722,Food Services and Drinking Places,109696,7078
352,MAPC Region,2004-01-01,812,Personal and Laundry Services,21031,3098
352,MAPC Region,2004-01-01,811,Repair and Maintenance,12945,2497
352,MAPC Region,2004-01-01,313,Textile Mills,127,7
352,MAPC Region,2004-01-01,813,Membership Organizations & Associations,19097,1867
352,MAPC Region,2004-01-01,814,Private Households,7931,6586
352,MAPC Region,2004-01-01,921,"Executive, Legislative, & Gen Government",5378,78
352,MAPC Region,2004-01-01,922,"Justice, Public Order, and Safety Activi",13207,86
352,MAPC Region,2004-01-01,923,Administration of Human Resource Program,170,7
352,MAPC Region,2004-01-01,924,Administration of Environmental Programs,2839,13
352,MAPC Region,2004-01-01,925,Community and Housing Program Admin,2002,9
352,MAPC Region,2004-01-01,926,Administration of Economic Programs,5611,55
352,MAPC Region,2004-01-01,928,National Security & International Affair,914,8
352,MAPC Region,2004-01-01,101,Goods-Producing Domain,209002,13161
352,MAPC Region,2004-01-01,102,Service-Providing Domain,1544869,90039
352,MAPC Region,2004-01-01,111,Crop Production,70,8
352,MAPC Region,2004-01-01,114,"Fishing, Hunting and Trapping",298,110
352,MAPC Region,2004-01-01,212,Mining (except Oil and Gas),31,3
352,MAPC Region,2004-01-01,115,Agriculture & Forestry Support Activity,47,12
352,MAPC Region,2004-01-01,221,Utilities,3906,49
352,MAPC Region,2004-01-01,236,Construction of Buildings,16931,2793
352,MAPC Region,2004-01-01,237,Heavy and Civil Engineering Construction,6830,351
352,MAPC Region,2004-01-01,238,Specialty Trade Contractors,45722,5731
352,MAPC Region,2004-01-01,311,Food Manufacturing,8615,329
352,MAPC Region,2004-01-01,314,Textile Product Mills,204,28
352,MAPC Region,2004-01-01,315,Apparel Manufacturing,881,23
352,MAPC Region,2004-01-01,316,Leather and Allied Product Manufacturing,312,9
352,MAPC Region,2004-01-01,321,Wood Product Manufacturing,534,27
352,MAPC Region,2004-01-01,322,Paper Manufacturing,1340,24
352,MAPC Region,2004-01-01,323,Printing and Related Support Activities,6754,505
352,MAPC Region,2004-01-01,324,Petroleum & Coal Products Manufacturing,190,3
352,MAPC Region,2004-01-01,325,Chemical Manufacturing,6069,111
352,MAPC Region,2004-01-01,326,Plastics & Rubber Products Manufacturing,1444,46
352,MAPC Region,2004-01-01,327,Nonmetallic Mineral Product Mfg,269,19
352,MAPC Region,2004-01-01,332,Fabricated Metal Product Manufacturing,9795,542
352,MAPC Region,2004-01-01,334,Computer and Electronic Product Mfg,32673,392
352,MAPC Region,2004-01-01,333,Machinery Manufacturing,5332,125
352,MAPC Region,2004-01-01,335,Electrical Equipment and Appliances,1480,40
352,MAPC Region,2004-01-01,336,Transportation Equipment Manufacturing,948,16
352,MAPC Region,2004-01-01,337,Furniture and Related Product Mfg,951,105
352,MAPC Region,2004-01-01,339,Miscellaneous Manufacturing,5652,253
352,MAPC Region,2004-01-01,423,"Merchant Wholesalers, Durable Goods",36753,2401
